feature_0,feature_1,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,label
-0.08905811476034081,-0.2020846004020005,-0.2020929939093304,-0.45607158313503815,1.3790814841851513,-0.28579108103802103,0.5684107593501461,1.0120942054504185,-0.8325669440543237,-0.8214098271832024,0.7991745248406427,0.8214098271832024,0.3373542783401361,-0.208054722796181,-0.25937778999406763,2.366649704858954,-0.4181031912515094,-0.22896123294862136,-0.8325568270410365,0.8782266657115476,1.6999663243063439,0.9350501014324788,-0.5070238062004719,1.6170025843488551,0.375265504263375,0.3367283007582071,0.5549303159844906,0.04526093925225975,0.5665062067437362,-0.27141090953757,0
-0.28710973779880583,-0.4049425298048204,-0.4123231027963529,0.27628758443712975,-0.2313238454144338,-0.03836156722634733,-0.2482302766870502,0.25861599854624806,-0.8991133293894406,1.2174190847329196,0.6499538639978244,-1.2174190847329196,-0.3472200192905142,-0.4223396414050259,0.02050942354774813,-0.3205504104612696,0.30937130459692974,-0.4127402752483035,-0.8991193839855811,0.8782266657115476,0.6307512017017228,-0.024555345217410953,0.9240989603880128,1.63789945754026,-0.28417722745705126,1.8475999842229691,0.5305853044121743,-0.38820526473167205,-0.07241907249507513,-0.4717047400009924,0
-0.22109253011931748,1.8304423651352455,1.9623328316296367,-0.8092091543479192,1.3830630873203347,-0.2761509701102935,1.9639007680989662,0.24521732750297323,0.3080818057996498,-0.8214098271832024,-1.6142434129373515,0.8214098271832024,2.2312446467437614,2.0719368112019287,-0.9964009602092586,-0.7044361412213016,-1.0474263662315084,1.9441238427771754,0.3080968601045859,-1.2092444711826267,0.8236787196084588,1.12826286382581,0.03093545382107295,-0.688619091102797,-0.4132662527702479,-0.9366530285210957,-2.4063968916720513,1.7641786447057823,-1.7407239682853048,2.722591673103977,0
-0.8152473992347126,-0.41905685865043746,-0.4237540543434014,0.8059939412564513,-0.5198369341331118,0.12735653015030265,-0.3929425198649557,0.29802385455588043,-0.9478463729529393,-0.8214098271832024,-0.9864222122404163,0.8214098271832024,0.02746561421839032,-0.3537684674501955,0.18117810607457363,-0.7044361412213016,0.8059015160490389,-0.4266258028887239,-0.9478581973080613,-1.2092444711826267,-0.15898947907538352,-0.7328227416230505,-0.9070554244319586,-0.6607565935142573,-0.36894050311451165,0.5552735554644849,-0.47486367352448455,-0.4928350381071039,0.3180352648175318,-0.3078279696218286,1
-0.08905811476034081,-0.39990223262691843,-0.4088441175429034,1.1390668777413275,0.7763280249512251,1.0899904642190972,-0.2482302766870502,2.229008799027865,0.5240202302277114,1.2174190847329196,-1.2633959635368182,-1.2174190847329196,0.5422036447184875,-0.28519729349536516,-0.3383304595404192,0.44722105105879434,1.1003554786543597,-0.4127402752483035,0.5240103754531718,-1.2092444711826267,-1.5184974089976169,-0.39671864659621026,0.951075691833649,1.1712026229322214,0.2212918475645018,0.6865360304273885,-1.8352629201855135,-0.22378704942742206,0.6020020555903368,-0.1595585107073472,1
-0.22109253011931748,-0.44136213814373626,-0.4515859363709978,-0.6587243938878846,-1.0812429761939788,0.8756127593024893,-0.790582906544422,-1.1443036753966633,-0.7010512608586293,-0.8214098271832024,-0.0005977053465359455,0.8214098271832024,-0.7103104056459267,-0.5080536088485639,1.2407229313866102,-0.7044361412213016,-0.5797641903289403,-0.4515380730671253,-0.7010642989256396,0.8782266657115476,-0.6710587789399913,-0.945948797076419,0.7776427709687568,-0.5632378519543687,-0.004225124368191024,0.25756484936305374,0.7423869050913252,-0.5825177010003312,0.3180352648175318,-0.5003181443529098,0
0.24102792363710088,-0.444849559799122,-0.4570529131978471,-0.9938037938455615,-1.1002321603771614,0.3330122299418236,-0.9007792285733457,-0.5319055930069767,-0.5020335744409363,1.2174190847329196,0.6659493086015681,-1.2174190847329196,-0.9583577516157173,-0.5166250055929177,-0.009492590879865188,-0.3205504104612696,-0.8973125813738939,-0.45603044965667305,-0.5020455026458874,0.8782266657115476,-0.22930885476101628,-0.7328227416230505,1.3985928318820293,1.63789945754026,0.30138925483714796,-0.662625696768642,0.7423869050913252,-0.5526234800359221,0.6020020555903368,-0.5653486087890859,0
-0.15507532243982916,1.1962891622956517,1.2744877472333267,-0.8754224489503344,1.3830630873203347,0.2237576394275783,1.7536931499539334,0.04502541897404066,-0.8489847252821231,-0.8214098271832024,-1.574675734180723,0.8214098271832024,2.013663244275301,1.1976543432778415,-0.9221854508356881,-0.7044361412213016,-1.043577294824903,1.2420879011923895,-0.848974604444397,-1.2092444711826267,-1.752895327949726,0.9350501014324788,-1.3050659027912408,-0.6607565935142573,-0.289620740572668,-0.9271804787815046,-2.028075411838258,1.0018760101133506,-1.5987405728989021,2.043673624390298,0
-2.333643175862944,-0.4137770818738824,-0.40238314492935423,0.3304620982027422,-0.12902727255664354,0.6667436892017257,-0.17665217791088134,0.03477937641153651,-0.9384243158928078,-0.8214098271832024,-0.09404477645261684,0.8214098271832024,-0.08212083927147133,-0.4137682446606721,1.4159978577795103,1.2149925125788583,0.3536356257728929,-0.40457231781276204,-0.9384326737760922,0.8782266657115476,-1.6681514649439635,-0.2589401865051433,0.9441613724845769,1.2199619937121657,-1.7780327553284416,2.052613025015546,0.7423869050913252,-0.4629408171426948,-0.5338651075008833,-0.4014718384099222,1
3.409853892252541,-0.429661314628295,-0.45208293426434776,0.6334380825956116,-1.0515340912622255,1.7101709339029032,-0.8284938363310096,-0.2930939855886048,-0.5741876388460786,-0.8214098271832024,0.1715637905200725,0.8214098271832024,-0.7103104056459267,-0.5251964023372715,0.9178065129420327,-0.7044361412213016,0.65963680259803,-0.4531716645542336,-0.5742001283542163,0.8782266657115476,1.4781898317593483,-0.8345419953621578,0.3569027380539381,-0.47268473479161505,3.436852809432382,1.0738956537070916,0.7423869050913252,-0.5675705905181266,2.4477861956135696,-0.5029193629303569,0
0.3070451313165892,-0.3990041841319693,-0.4113291070096531,-1.222540629744814,-0.5005414727856843,-0.055346524575200805,-0.25204966140435553,-0.7470724868195692,-0.7210926433659048,-0.8214098271832024,1.3129229495477224,0.8214098271832024,-0.826490234968166,-0.49091081535985626,-1.2229951218072874,2.366649704858954,-1.11863418725371,-0.4131486731200806,-0.7210946926532932,0.8782266657115476,-1.1867342006346315,0.2983629206210261,-0.6149162332742607,1.6170025843488551,0.3542690965317104,-1.1230592751823325,0.7423869050913252,-0.2985226018384448,0.5665062067437362,-0.5497412973244037,1
0.7691655850730076,-0.43089613130885,-0.44512496375744864,1.680812015397452,-0.9896661040847594,0.2604818715332071,-0.6894399408824449,-0.5988989482233518,2.5021816303024336,1.2174190847329196,-0.8586691217868327,-1.2174190847329196,-0.3472200192905142,-0.4394824348937335,0.4207994581477502,-0.14780183161925523,1.656546296908854,-0.4466372986058004,2.502167267947466,-1.2092444711826267,-0.3771598497923467,-1.0691959352047558,0.2151718893443406,1.345343232860594,1.1288032484108903,-0.34698680723155667,-0.1427977156780915,-0.5675705905181266,1.0279522417495444,-0.4665023028460982,0
-0.22109253011931748,-0.32724262564807655,-0.3303184503936136,1.9878009267359222,0.9999103548499885,0.4858768460815034,0.3193020005658915,-0.6911133312858914,0.9738959945648833,1.2174190847329196,0.17871964731648413,-1.2174190847329196,0.1722925247433736,-0.34519707070584177,0.9043845591191527,-0.1286075450812536,1.93367943818445,-0.31227439879114394,0.9738923942162735,0.8782266657115476,1.09053173503086,0.21494236861276333,1.488968587551915,1.63789945754026,-1.064154892451848,-0.8108034391236725,0.7423869050913252,-0.3284168228028539,-1.0663028401998929,-0.3338401553962991,0
0.37306233899607755,-0.4547767375370388,-0.46699287106484577,-0.5704400010846644,-1.201916178906462,1.1363548072524534,-1.225709846930775,-0.5855002771800765,-0.7782788295440338,1.2174190847329196,-0.211064081711583,-1.2174190847329196,-0.9583577516157173,-0.5337677990816252,1.6354862791183673,1.4069353779588742,-0.49123554797701385,-0.4654236007075457,-0.7782935839546029,-0.16550890273553956,0.13130332824222862,-1.3627824585628687,-1.2687370054354579,1.6239682087459901,0.3006116101063455,0.1834759781855386,0.7423869050913252,-0.6273590324469448,0.5310103578971356,-0.5653486087890859,1
-0.08905811476034081,-0.41651238791474826,-0.4262390438101511,-1.196456604598408,-0.7657774970217514,-1.1589096993493455,-0.4223659280575314,-0.8038197994734396,0.44221633293217055,-0.8214098271832024,1.4581447492396051,0.8214098271832024,-1.110460111335048,-0.4651966251267949,-1.4953818317421999,-0.7044361412213016,-1.0897661517041688,-0.42907619011938636,0.44221401265785937,0.8782266657115476,0.6235389580416579,0.2983629206210261,-0.4608606123346418,-0.7164815886913366,0.28194813656708817,-1.046263961222077,0.7423869050913252,-0.2985226018384448,0.7084896021301388,-0.5575449530567448,0
-0.28710973779880583,1.9476264681199191,2.107456216487818,-0.8152285447663206,1.3830630873203347,-0.1228273010692934,1.991909589359206,0.5092499627675097,-0.0591327222666363,-0.8214098271832024,-1.526478933993127,0.8214098271832024,2.2255607020606765,1.9090802730592065,-0.8317846442051158,-0.7044361412213016,-1.051275437638114,2.0572500532594242,-0.05911353564317159,-1.2092444711826267,-1.7114249269043529,1.2593138600452425,1.5878977127180922,-0.688619091102797,-0.3876039766537691,-0.9464638836085292,-2.0261278109124725,1.5549190979549188,-1.7407239682853048,2.7043831430618472,0
-0.15507532243982916,-0.3760927219045798,-0.38300022708870674,1.0728535831389125,0.31538089276267905,-1.0840840764341269,-0.043681006271358874,0.22472524237796446,-0.6205030211857787,1.2174190847329196,1.462985475896001,-1.2174190847329196,-0.7103104056459267,-0.4051968479163183,-1.504856152087762,0.44722105105879434,1.0811101216213321,-0.3866028114545709,-0.6204964222383642,0.8782266657115476,-0.7143322409003807,0.7857004034822013,1.4149806074360238,-0.6746878423085272,-0.029887400484669854,-0.1149093386115775,0.7423869050913252,-0.07431594460537662,0.21154771827772992,-0.5003181443529098,0
0.9012000004319842,-0.46073379255353464,-0.47345384367839494,0.49499210297237994,-1.2748101439967439,0.3986567948306355,-1.6331108834433552,-1.9765975943200984,-0.46822678509485904,-0.8214098271832024,-0.631996834441677,0.8214098271832024,-1.2905274788951526,-0.542339195825979,0.8459595836548529,-0.5124932758412856,0.5345419818833513,-0.47195796665597883,-0.4682433460638075,-1.2092444711826267,-0.7539995810307376,-2.0166919468857043,1.1608050086870716,-0.688619091102797,1.2065677214911292,1.3137541453274488,0.7423869050913252,-0.6722003638935584,0.9569605440563431,-0.575753483098874,0
-0.6832129838757358,-0.4447335618685244,-0.45357392794439755,-1.0560041615023759,-1.0812429761939788,0.9449297474018636,-0.8482980533837041,-0.6193910333483605,0.10275981626251064,1.2174190847329196,-0.42153045807663003,-1.2174190847329196,-0.6061805390518259,-0.49948221210421007,1.2407229313866102,-0.1286075450812536,-0.9627467952861873,-0.4539884602977877,0.10274601284067915,-1.2092444711826267,0.012301307851157815,-1.0691959352047558,-1.5739154338518675,-0.688619091102797,-0.24218441199372231,-0.7170928577712902,0.2554866736450014,-0.5825177010003312,0.3180352648175318,-0.4795083957333335,0
-0.08905811476034081,-0.44901800156317756,-0.4600349005579467,0.6514962538508158,-1.1124832469469568,0.7920651312621838,-0.9703769056442447,-0.20324407388664287,-0.6189103247076426,1.2174190847329196,0.20986867101851112,-1.2174190847329196,-0.826490234968166,-0.5166250055929177,0.8459595836548529,-0.3205504104612696,0.6788821596310576,-0.4584808368873355,-0.6189233819089672,0.8782266657115476,1.4096735169887318,-0.945948797076419,-1.0167382756147114,1.6518307063345297,-0.21107862276162673,1.860117282093143,0.7423869050913252,-0.5825177010003312,0.21154771827772992,-0.5497412973244037,0
-0.28710973779880583,2.0958344047363564,2.265998544466447,-0.817235008239121,1.3830630873203347,-0.36704344457172494,2.0289717669863925,0.3035409543972292,0.027027243254950033,-0.8214098271832024,-1.4883845198710535,0.8214098271832024,2.208508868011424,2.106222398179344,-0.7603324782656677,-0.7044361412213016,-1.0474263662315084,2.2148916317653735,0.02704756603010732,-1.2092444711826267,-1.648317794878785,1.2942966721777402,0.18069021633564675,-0.6746878423085272,-0.39226984503858336,-0.9369913338689382,-2.1790144835866183,1.809019976152396,-1.527748875205701,2.641953897203119,0
0.835182792752496,-0.3709925548270146,-0.388964201808906,0.7116901580348296,0.2109403797551745,-1.5513999299782533,-0.11568348112722798,0.4871815634021158,-0.5845057683349255,-0.8214098271832024,1.2127409543979601,0.8214098271832024,-0.5120544150999529,-0.2766258967510114,-1.0350877682869708,-0.7044361412213016,0.7308446236202317,-0.3968127582489977,-0.5845049588839849,0.8782266657115476,-0.49435880926840126,0.4843100220329934,0.982918421795216,-0.5771691007486386,1.212011234606746,0.8316690246518363,0.6031334388976768,-0.20883993894521752,1.276423183675749,-0.46390108426865123,1
0.24102792363710088,-0.3913707719249018,-0.4028801428227042,0.4368046622611666,-0.5054419074136023,0.690155387169064,-0.17665217791088134,-1.4871520226804644,0.11900589845074322,-0.8214098271832024,1.4472004976686226,0.8214098271832024,-0.9583577516157173,-0.5251964023372715,-1.4748541376601485,-0.7044361412213016,0.4748813750809661,-0.40457231781276204,0.11900596591110127,0.8782266657115476,-1.2696750027253778,0.4493272099004957,-0.6506566248412593,-0.5702034763515036,0.2205142028336995,1.510309552423962,0.7423869050913252,-0.2387341599096266,0.42452281135733366,-0.5393364230146155,0
-0.6171957761962475,-0.4340430429099009,-0.442142976397349,0.30638453652913666,-0.9348424916849258,0.1801476138021438,-0.5508104215135806,-1.1884404741274515,-0.30099943600301154,1.2174190847329196,-0.3863825732236672,-1.2174190847329196,-0.42611317149172157,-0.44805383163808726,1.3066484104578133,-0.1286075450812536,0.3401638758497737,-0.438469341170259,-0.3010119891489548,-1.2092444711826267,1.2528072173823204,-0.8345419953621578,1.487955682853389,-0.6468253447199875,-0.970059880024759,1.7998989301771717,0.7423869050913252,-0.5675705905181266,-0.9243194448134903,-0.4430913356490748,1
-0.15507532243982916,1.1260168675658828,1.2004350611241863,-0.8974935471511394,1.3830630873203347,0.5689654212204885,1.7402545740967483,-0.47594643747329884,-0.7709715034156707,-0.8214098271832024,-1.5719396712879772,0.8214098271832024,1.9490936326754655,0.9147982507141662,-0.9170535273151754,-0.7044361412213016,-1.0474263662315084,1.204923694860676,-0.7709631350840577,-1.2092444711826267,-1.0695352411585768,0.8626625901736954,1.5316681079593537,-0.6607565935142573,-0.4249309237322838,-0.9373296392167806,-1.5840224007592105,0.6132511375760324,-1.6697322705921034,1.8719931982787936,0
0.37306233899607755,-0.4591659495561026,-0.4714658521049952,-0.6226080513774763,-1.2457138133934802,1.7101709339029032,-1.5033932617482035,-0.44914909538674874,-0.29623695557220026,-0.8214098271832024,-1.2633959635368182,0.8214098271832024,-0.826490234968166,-0.5337677990816252,-0.3383304595404192,-0.5124932758412856,-0.5431980119661881,-0.47032437516887055,-0.2962535566053067,-1.2092444711826267,0.1439247546473422,-2.0166919468857043,1.5376229689286078,-0.6746878423085272,0.9110627237862212,0.36852900345540546,-0.2314135578013224,-0.6572532534113539,1.1699356371359468,-0.5185266743950392,0
0.10899350827812421,-0.3724780767124096,-0.38250322919535684,0.011434406027469039,0.5420259943038913,-0.8072751769379499,-0.05188561047890362,0.7992917829984038,-0.6934664413329866,1.2174190847329196,0.9728092853418066,-1.2174190847329196,-0.2740108117723909,-0.33662567396148796,-0.5850575518727675,-0.1286075450812536,0.0534080560576641,-0.3878280050699021,-0.6934667627224295,0.8782266657115476,-1.2245984798499723,0.4132680035485372,-1.282875466893413,1.1920994961236262,0.32316330729961484,1.411186085506099,0.7423869050913252,-0.25368127039183114,0.672993753283538,-0.4482937728039689,0
0.3070451313165892,-0.44946328394192314,-0.4615258942379965,1.375829567531782,-1.1829269947232794,1.7101709339029032,-1.0215849525947842,-1.7511846579450012,-0.4921409348279182,1.2174190847329196,-0.47414705216789177,-1.2174190847329196,-0.826490234968166,-0.5337677990816252,1.1420320944536706,-0.3205504104612696,1.37363954852335,-0.4601144283744438,-0.49215575589285787,-1.2092444711826267,0.4612634756901977,-1.3627824585628687,-1.033236598514201,1.63789945754026,0.19640721617882537,0.4101405612400372,0.1337616157834203,-0.6124119219647403,0.3535311136641324,-0.5497412973244037,0
-0.28710973779880583,2.1135035088744805,2.2848844644137447,-0.8092091543479192,1.3830630873203347,-0.40330862377603344,2.035195949488668,0.6014643458300497,0.5747616322540212,-0.8214098271832024,-1.4595506263090419,0.8214098271832024,2.2312446467437614,2.2090791591115893,-0.706249899626417,-0.7044361412213016,-1.0474263662315084,2.2426626870462143,0.5747841398816708,-1.2092444711826267,-1.6032412720033793,1.3610331137843505,0.6532484524091607,-0.6746878423085272,-0.41404389750105025,-0.9369913338689382,-2.0884510405376018,1.838914197116805,-1.918203212518308,2.7173892359490828,0
-0.28710973779880583,1.9965514017510018,2.159640995289561,-0.81322208129352,1.3830630873203347,0.2099860523879675,2.006338376069027,0.33506723920493514,-0.14734613892809176,-0.8214098271832024,-1.512798619529399,0.8214098271832024,2.208508868011424,1.6005099902624698,-0.8061250266025516,-0.7044361412213016,-1.043577294824903,2.1172845404106537,-0.14732693175575926,-1.2092444711826267,0.023119673341255163,1.2593138600452425,-1.016109473181793,-0.6746878423085272,-0.40860038438543367,-0.926842173433662,-1.6356338252925204,1.1961884463820096,-1.6342364217455028,2.641953897203119,0
1.825440907944821,-0.39526231540301465,-0.41828707751655214,-1.1944501411256074,-0.6601118753572675,-0.8146200233590756,-0.27935118919842755,-1.407548153541007,-0.02765861179144071,1.2174190847329196,1.0325817362294798,-1.2174190847329196,-0.7103104056459267,-0.4309110381493797,-0.6971703426285865,-0.1286075450812536,-1.0936152231107743,-0.41600745822252005,-0.027664869388535553,0.8782266657115476,-0.30684047410671395,-0.024555345217410953,-1.7327951040651257,-0.6746878423085272,1.0704798936007112,-1.0564131216573531,0.7423869050913252,-0.4031523752138766,0.5665062067437362,-0.5003181443529098,0
0.9012000004319842,-0.2249623858108294,-0.25278677903102376,-0.8473319603311279,1.382450532991845,-0.7489754584702643,0.4539706765242168,2.2392548415903692,-0.20301247064487046,-0.8214098271832024,-1.0609273094736429,0.8214098271832024,1.0217012181834626,0.3576574623311695,0.04103711762979944,-0.7044361412213016,-0.8434255816814169,-0.2714346116134368,-0.20301348439418673,-1.2092444711826267,-0.9108658806371491,0.37640150153198215,-0.6964482855255985,-0.6468253447199875,1.0945868802555851,-0.4109265179737958,-1.568441593352928,0.14989071262769157,1.1699356371359468,0.32166692612035575,0
0.24102792363710088,-0.35853587382832447,-0.37007828186160846,1.0467695579925065,0.12824554540905686,0.690155387169064,0.04473067699960034,-1.0394787784110413,-0.761740223066169,-0.8214098271832024,-0.6120025286869977,0.8214098271832024,0.12636625170405402,-0.37091126093890314,0.8834621016893697,-0.7044361412213016,1.0329967290387634,-0.37230888594237344,-0.7617492002182258,-1.2092444711826267,1.5683428775101595,-0.3256766281117541,-0.9515757703790955,-0.688619091102797,0.1668567164083346,-0.05841234552187414,0.7423869050913252,-0.47788792762489934,0.03406847404472676,-0.26880969096012297,0
-0.15507532243982916,-0.4305930399418047,-0.4406519827172992,0.5632118610475956,-0.9348424916849258,0.7920651312621838,-0.514596996045796,-1.547051963815106,-0.8651024667741138,1.2174190847329196,-0.3863825732236672,-1.2174190847329196,-0.42611317149172157,-0.4737680218711487,1.3066484104578133,-0.1286075450812536,0.5865044458725256,-0.43601895393959655,-0.8651148885151185,-1.2092444711826267,0.24489616588825078,-0.8345419953621578,-1.2710012713910621,1.6100369599517201,-0.7639840263621256,2.0231804597532452,0.7423869050913252,-0.5675705905181266,-0.9953111425066915,-0.4873120514656745,0
0.4390795466755659,-0.23355745828123828,-0.24930779377757423,-1.0359395267743712,1.382450532991845,-1.0951013460658154,0.469389674086672,2.1722614863739946,-0.8784302434009559,1.2174190847329196,0.2921610241772445,-1.2174190847329196,0.6308731817745994,0.16908673395538598,0.6916071146917357,-0.1286075450812536,-0.9916148308357287,-0.2661254392803349,-0.8784224281484844,0.8782266657115476,1.618828583130614,0.8376364245712169,0.139593262727685,-0.7025503398970667,0.6318882654281635,-0.7915200342966481,0.02080076208787317,0.07515516021666883,0.6020020555903368,-0.0008841774830775504,0
-0.22109253011931748,-0.4503164300121248,-0.4615258942379965,-0.2835157244741986,-1.1544432184485056,-0.12604067137853608,-1.0774611364220306,-0.2930939855886048,5.071091786510788,-0.8214098271832024,0.7455055988675557,0.8214098271832024,-1.110460111335048,-0.5166250055929177,-0.1591078996702014,-0.7044361412213016,-0.21410240670141803,-0.46174801986155206,5.071077981963455,0.8782266657115476,-1.1362484950141771,-0.8345419953621578,0.3769968012402425,-0.6607565935142573,0.5237956478466314,1.216998815844484,0.3367990122965372,-0.5526234800359221,0.8859688463631419,-0.5575449530567448,1
